ConsensusID,Timestamp,Product,FinalAction,FinalUrgency,FinalQuantity,ConsensusConfidence,AgentVotes,CombinedReasoning,CombinedLIMEEvidence,TotalAgents,AgreementLevel
CONS-20251125203430,2025-11-25T20:34:30.643285,Pepsi (2L),REORDER,CRITICAL,2024,0.5684929886344511,"{""UrgencyAgent"": ""IMMEDIATE_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 🚨 EMERGENCY: Only 0.7 days until stockout! | QuantityAgent: 📊 Optimal: 2736 units (EOQ: 1824, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1968 units (Est. savings: $298.83)",UrgencyAgent: N/A | QuantityAgent: N/A | CostAgent: N/A,3,HIGH
CONS-20251126124001,2025-11-26T12:40:01.320047,Kurkure,REORDER,CRITICAL,1666,0.4663224491461451,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.8 days remaining | QuantityAgent: 📊 Optimal: 2544 units (EOQ: 1695, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1668 units (Est. savings: $1094.18)",UrgencyAgent: StockPercentage: -0.95; CurrentStock: -0.56 | QuantityAgent: StockPercentage: -1.01; CurrentStock: -0.49 | CostAgent: StockPercentage: -0.89; CurrentStock: -0.56,3,HIGH
CONS-20251126124001,2025-11-26T12:40:01.320047,Facewash (100ml),REORDER,CRITICAL,1857,0.5109847655755713,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.8 days remaining | QuantityAgent: 📊 Optimal: 2724 units (EOQ: 1816, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1944 units (Est. savings: $1271.38)",UrgencyAgent: StockPercentage: -0.82; CurrentStock: -0.52 | QuantityAgent: StockPercentage: -1.02; CurrentStock: -0.57 | CostAgent: StockPercentage: -0.95; CurrentStock: -0.51,3,HIGH
CONS-20251126124001,2025-11-26T12:40:01.320047,Real Juice (1L),REORDER,CRITICAL,1959,0.46352593513537216,"{""UrgencyAgent"": ""IMMEDIATE_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 🚨 EMERGENCY: Only 1.8 days until stockout! | QuantityAgent: 📊 Optimal: 2676 units (EOQ: 1784, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1896 units (Est. savings: $770.47)",UrgencyAgent: StockPercentage: -0.85; CurrentStock: -0.82 | QuantityAgent: StockPercentage: -0.94; CurrentStock: -0.83 | CostAgent: StockPercentage: -0.96; CurrentStock: -0.81,3,HIGH
CONS-20251126124001,2025-11-26T12:40:01.320047,Milk (1L),REORDER,CRITICAL,1772,0.453488211417793,"{""UrgencyAgent"": ""IMMEDIATE_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 🚨 EMERGENCY: Only 1.9 days until stockout! | QuantityAgent: 📊 Optimal: 2508 units (EOQ: 1665, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1668 units (Est. savings: $717.33)",UrgencyAgent: StockPercentage: -0.91; CurrentStock: -0.84 | QuantityAgent: StockPercentage: -0.91; CurrentStock: -0.82 | CostAgent: StockPercentage: -0.89; CurrentStock: -0.82,3,HIGH
CONS-20251126124001,2025-11-26T12:40:01.320047,Sugar (1kg),REORDER,CRITICAL,1769,0.4730087242525404,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.7 days remaining | QuantityAgent: 📊 Optimal: 2640 units (EOQ: 1755, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1824 units (Est. savings: $1126.35)",UrgencyAgent: StockPercentage: -0.97; CurrentStock: -0.89 | QuantityAgent: StockPercentage: -0.89; CurrentStock: -0.88 | CostAgent: CurrentStock: -0.94; StockPercentage: -0.93,3,HIGH
CONS-20251126124001,2025-11-26T12:40:01.320047,Biscuits,REORDER,HIGH,1150,0.3964987172610663,"{""UrgencyAgent"": ""STANDARD_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 📋 MEDIUM: 5.5 days supply | QuantityAgent: 📊 Optimal: 1944 units (EOQ: 1489, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 900 units (Est. savings: $1683.54)",UrgencyAgent: CurrentStock: +1.12; StockPercentage: -0.90 | QuantityAgent: CurrentStock: +1.15; StockPercentage: -0.97 | CostAgent: CurrentStock: +1.12; StockPercentage: -0.80,3,HIGH
CONS-20251126124001,2025-11-26T12:40:01.320047,Salt (1kg),REORDER,CRITICAL,1517,0.5163917801828146,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.1 days remaining | QuantityAgent: 📊 Optimal: 2376 units (EOQ: 1584, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1488 units (Est. savings: $713.95)",UrgencyAgent: StockPercentage: -0.95; CurrentStock: -0.91 | QuantityAgent: CurrentStock: -0.98; StockPercentage: -0.82 | CostAgent: StockPercentage: -0.93; CurrentStock: -0.87,3,HIGH
CONS-20251126124001,2025-11-26T12:40:01.320047,Dry Fruits (250g),REORDER,CRITICAL,1748,0.450723854662563,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 3.0 days remaining | QuantityAgent: 📊 Optimal: 2628 units (EOQ: 1750, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1776 units (Est. savings: $1250.37)",UrgencyAgent: StockPercentage: -0.82; CurrentStock: -0.59 | QuantityAgent: StockPercentage: -0.86; CurrentStock: -0.52 | CostAgent: StockPercentage: -0.89; CurrentStock: -0.60,3,HIGH
CONS-20251126124001,2025-11-26T12:40:01.320047,Cooking Oil (1L),REORDER,HIGH,1168,0.3873591617220482,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 4.6 days remaining | QuantityAgent: 📊 Optimal: 1944 units (EOQ: 1494, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 948 units (Est. savings: $1402.12)",UrgencyAgent: StockPercentage: -0.85; CurrentStock: -0.55 | QuantityAgent: StockPercentage: -0.95; CurrentStock: -0.55 | CostAgent: StockPercentage: -0.90; CurrentStock: -0.45,3,HIGH
CONS-20251126124001,2025-11-26T12:40:01.320047,Soap (125g),REORDER,HIGH,1718,0.4674078740681806,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 3.4 days remaining | QuantityAgent: 📊 Optimal: 2508 units (EOQ: 1925, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1632 units (Est. savings: $1716.00)",UrgencyAgent: StockPercentage: -0.89; CurrentStock: +0.49 | QuantityAgent: StockPercentage: -0.88; CurrentStock: +0.41 | CostAgent: StockPercentage: -0.87; CurrentStock: +0.40,3,HIGH
CONS-20251126124001,2025-11-26T12:40:01.320047,Paneer (200g),REORDER,HIGH,1193,0.3967090568449425,"{""UrgencyAgent"": ""STANDARD_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 📋 MEDIUM: 5.5 days supply | QuantityAgent: 📊 Optimal: 1992 units (EOQ: 1528, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 948 units (Est. savings: $1772.94)",UrgencyAgent: CurrentStock: +1.12; StockPercentage: -0.88 | QuantityAgent: CurrentStock: +1.08; StockPercentage: -0.90 | CostAgent: CurrentStock: +1.10; StockPercentage: -0.78,3,HIGH
CONS-20251126124001,2025-11-26T12:40:01.320047,Coca Cola (2L),REORDER,CRITICAL,1657,0.4764233119101889,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.1 days remaining | QuantityAgent: 📊 Optimal: 2520 units (EOQ: 1678, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1680 units (Est. savings: $799.61)",UrgencyAgent: CurrentStock: -0.90; StockPercentage: -0.88 | QuantityAgent: StockPercentage: -0.85; CurrentStock: -0.83 | CostAgent: StockPercentage: -0.89; CurrentStock: -0.89,3,HIGH
CONS-20251126124001,2025-11-26T12:40:01.320047,Shampoo (250ml),REORDER,CRITICAL,1947,0.4608144563624113,"{""UrgencyAgent"": ""IMMEDIATE_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 🚨 EMERGENCY: Only 1.8 days until stockout! | QuantityAgent: 📊 Optimal: 2664 units (EOQ: 1775, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1884 units (Est. savings: $761.10)",UrgencyAgent: StockPercentage: -0.99; CurrentStock: -0.93 | QuantityAgent: StockPercentage: -0.92; CurrentStock: -0.87 | CostAgent: StockPercentage: -0.91; CurrentStock: -0.84,3,HIGH
CONS-20251126124001,2025-11-26T12:40:01.320047,Pepsi (2L),REORDER,CRITICAL,1741,0.4857431874870058,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.7 days remaining | QuantityAgent: 📊 Optimal: 2616 units (EOQ: 1742, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1776 units (Est. savings: $1140.11)",UrgencyAgent: StockPercentage: -0.96; CurrentStock: -0.54 | QuantityAgent: StockPercentage: -0.82; CurrentStock: -0.55 | CostAgent: StockPercentage: -1.02; CurrentStock: -0.53,3,HIGH
CONS-20251126124001,2025-11-26T12:40:01.320047,Rice (5kg),REORDER,CRITICAL,1722,0.4465874302021616,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 3.0 days remaining | QuantityAgent: 📊 Optimal: 2604 units (EOQ: 1734, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1740 units (Est. savings: $1223.09)",UrgencyAgent: StockPercentage: -0.90; CurrentStock: -0.52 | QuantityAgent: StockPercentage: -0.88; CurrentStock: -0.54 | CostAgent: StockPercentage: -0.86; CurrentStock: -0.52,3,HIGH
CONS-20251126124001,2025-11-26T12:40:01.320047,Butter (100g),REORDER,CRITICAL,1453,0.43442459313532894,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.9 days remaining | QuantityAgent: 📊 Optimal: 2316 units (EOQ: 1542, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1392 units (Est. savings: $946.37)",UrgencyAgent: StockPercentage: -1.07; CurrentStock: -0.84 | QuantityAgent: StockPercentage: -0.87; CurrentStock: -0.86 | CostAgent: StockPercentage: -0.94; CurrentStock: -0.83,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Pulses (1kg),REORDER,HIGH,1502,0.5724886044047618,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 4.0 days remaining | QuantityAgent: 📊 Optimal: 2304 units (EOQ: 1771, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1344 units (Est. savings: $1724.16)",UrgencyAgent: CurrentStock: +1.14; StockPercentage: -0.89 | QuantityAgent: CurrentStock: +1.08; StockPercentage: -0.90 | CostAgent: CurrentStock: +1.05; StockPercentage: -0.96,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Bisleri Water (1L),REORDER,CRITICAL,1886,0.4677331938631441,"{""UrgencyAgent"": ""IMMEDIATE_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 🚨 EMERGENCY: Only 1.8 days until stockout! | QuantityAgent: 📊 Optimal: 2616 units (EOQ: 1738, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1800 units (Est. savings: $730.62)",UrgencyAgent: StockPercentage: -0.89; CurrentStock: -0.85 | QuantityAgent: StockPercentage: -0.93; CurrentStock: -0.92 | CostAgent: StockPercentage: -0.96; CurrentStock: -0.89,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Toothpaste (150g),REORDER,HIGH,1941,0.3523594168684567,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 4.1 days remaining | QuantityAgent: 📊 Optimal: 2712 units (EOQ: 2085, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1920 units (Est. savings: $2454.61)",UrgencyAgent: CurrentStock: +1.18; StockPercentage: -0.85 | QuantityAgent: CurrentStock: +1.16; StockPercentage: -0.89 | CostAgent: CurrentStock: +1.11; StockPercentage: -0.87,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Chocolate,REORDER,HIGH,1382,0.42610740404047637,"{""UrgencyAgent"": ""STANDARD_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 📋 MEDIUM: 5.1 days supply | QuantityAgent: 📊 Optimal: 2196 units (EOQ: 1682, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1176 units (Est. savings: $1978.25)",UrgencyAgent: CurrentStock: +1.05; StockPercentage: -0.91 | QuantityAgent: CurrentStock: +1.09; StockPercentage: -0.92 | CostAgent: CurrentStock: +1.14; StockPercentage: -0.92,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Curd (500g),REORDER,HIGH,1300,0.4937467930550961,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 4.2 days remaining | QuantityAgent: 📊 Optimal: 2100 units (EOQ: 1607, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1092 units (Est. savings: $1484.61)",UrgencyAgent: StockPercentage: -0.93; CurrentStock: +0.37 | QuantityAgent: StockPercentage: -0.85; CurrentStock: +0.40 | CostAgent: StockPercentage: -0.92; CurrentStock: +0.45,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Wheat Flour (5kg),REORDER,CRITICAL,1557,0.4800372413157418,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.2 days remaining | QuantityAgent: 📊 Optimal: 2424 units (EOQ: 1612, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1536 units (Est. savings: $796.47)",UrgencyAgent: CurrentStock: -0.88; StockPercentage: -0.83 | QuantityAgent: StockPercentage: -0.89; CurrentStock: -0.88 | CostAgent: StockPercentage: -0.90; CurrentStock: -0.88,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Red Bull (250ml),REORDER,HIGH,1308,0.45104326077374585,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 3.2 days remaining | QuantityAgent: 📊 Optimal: 2100 units (EOQ: 1607, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1116 units (Est. savings: $1136.99)",UrgencyAgent: StockPercentage: -0.90; CurrentStock: -0.58 | QuantityAgent: StockPercentage: -0.92; CurrentStock: -0.56 | CostAgent: StockPercentage: -0.86; CurrentStock: -0.45,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Cheese (200g),REORDER,HIGH,1622,0.4610602362045279,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 3.5 days remaining | QuantityAgent: 📊 Optimal: 2412 units (EOQ: 1856, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1512 units (Est. savings: $1661.20)",UrgencyAgent: StockPercentage: -0.95; CurrentStock: +0.44 | QuantityAgent: StockPercentage: -0.94; CurrentStock: +0.40 | CostAgent: StockPercentage: -0.89; CurrentStock: +0.37,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Lays Chips,REORDER,HIGH,1361,0.4355524124578262,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 3.0 days remaining | QuantityAgent: 📊 Optimal: 2148 units (EOQ: 1652, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1188 units (Est. savings: $1135.60)",UrgencyAgent: StockPercentage: -0.88; CurrentStock: -0.51 | QuantityAgent: StockPercentage: -0.92; CurrentStock: -0.53 | CostAgent: StockPercentage: -0.92; CurrentStock: -0.47,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Kurkure,REORDER,CRITICAL,1666,0.4663224491461451,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.8 days remaining | QuantityAgent: 📊 Optimal: 2544 units (EOQ: 1695, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1668 units (Est. savings: $1094.18)",UrgencyAgent: StockPercentage: -0.95; CurrentStock: -0.56 | QuantityAgent: StockPercentage: -1.01; CurrentStock: -0.49 | CostAgent: StockPercentage: -0.89; CurrentStock: -0.56,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Facewash (100ml),REORDER,CRITICAL,1857,0.5109847655755713,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.8 days remaining | QuantityAgent: 📊 Optimal: 2724 units (EOQ: 1816, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1944 units (Est. savings: $1271.38)",UrgencyAgent: StockPercentage: -0.82; CurrentStock: -0.52 | QuantityAgent: StockPercentage: -1.02; CurrentStock: -0.57 | CostAgent: StockPercentage: -0.95; CurrentStock: -0.51,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Real Juice (1L),REORDER,CRITICAL,1959,0.46352593513537216,"{""UrgencyAgent"": ""IMMEDIATE_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 🚨 EMERGENCY: Only 1.8 days until stockout! | QuantityAgent: 📊 Optimal: 2676 units (EOQ: 1784, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1896 units (Est. savings: $770.47)",UrgencyAgent: StockPercentage: -0.85; CurrentStock: -0.82 | QuantityAgent: StockPercentage: -0.94; CurrentStock: -0.83 | CostAgent: StockPercentage: -0.96; CurrentStock: -0.81,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Milk (1L),REORDER,CRITICAL,1772,0.453488211417793,"{""UrgencyAgent"": ""IMMEDIATE_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 🚨 EMERGENCY: Only 1.9 days until stockout! | QuantityAgent: 📊 Optimal: 2508 units (EOQ: 1665, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1668 units (Est. savings: $717.33)",UrgencyAgent: StockPercentage: -0.91; CurrentStock: -0.84 | QuantityAgent: StockPercentage: -0.91; CurrentStock: -0.82 | CostAgent: StockPercentage: -0.89; CurrentStock: -0.82,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Sugar (1kg),REORDER,CRITICAL,1769,0.4730087242525404,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.7 days remaining | QuantityAgent: 📊 Optimal: 2640 units (EOQ: 1755, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1824 units (Est. savings: $1126.35)",UrgencyAgent: StockPercentage: -0.97; CurrentStock: -0.89 | QuantityAgent: StockPercentage: -0.89; CurrentStock: -0.88 | CostAgent: CurrentStock: -0.94; StockPercentage: -0.93,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Biscuits,REORDER,HIGH,1150,0.3964987172610663,"{""UrgencyAgent"": ""STANDARD_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 📋 MEDIUM: 5.5 days supply | QuantityAgent: 📊 Optimal: 1944 units (EOQ: 1489, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 900 units (Est. savings: $1683.54)",UrgencyAgent: CurrentStock: +1.12; StockPercentage: -0.90 | QuantityAgent: CurrentStock: +1.15; StockPercentage: -0.97 | CostAgent: CurrentStock: +1.12; StockPercentage: -0.80,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Salt (1kg),REORDER,CRITICAL,1517,0.5163917801828146,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.1 days remaining | QuantityAgent: 📊 Optimal: 2376 units (EOQ: 1584, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1488 units (Est. savings: $713.95)",UrgencyAgent: StockPercentage: -0.95; CurrentStock: -0.91 | QuantityAgent: CurrentStock: -0.98; StockPercentage: -0.82 | CostAgent: StockPercentage: -0.93; CurrentStock: -0.87,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Dry Fruits (250g),REORDER,CRITICAL,1748,0.450723854662563,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 3.0 days remaining | QuantityAgent: 📊 Optimal: 2628 units (EOQ: 1750, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1776 units (Est. savings: $1250.37)",UrgencyAgent: StockPercentage: -0.82; CurrentStock: -0.59 | QuantityAgent: StockPercentage: -0.86; CurrentStock: -0.52 | CostAgent: StockPercentage: -0.89; CurrentStock: -0.60,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Cooking Oil (1L),REORDER,HIGH,1168,0.3873591617220482,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 4.6 days remaining | QuantityAgent: 📊 Optimal: 1944 units (EOQ: 1494, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 948 units (Est. savings: $1402.12)",UrgencyAgent: StockPercentage: -0.85; CurrentStock: -0.55 | QuantityAgent: StockPercentage: -0.95; CurrentStock: -0.55 | CostAgent: StockPercentage: -0.90; CurrentStock: -0.45,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Soap (125g),REORDER,HIGH,1718,0.4674078740681806,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 3.4 days remaining | QuantityAgent: 📊 Optimal: 2508 units (EOQ: 1925, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 1632 units (Est. savings: $1716.00)",UrgencyAgent: StockPercentage: -0.89; CurrentStock: +0.49 | QuantityAgent: StockPercentage: -0.88; CurrentStock: +0.41 | CostAgent: StockPercentage: -0.87; CurrentStock: +0.40,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Paneer (200g),REORDER,HIGH,1193,0.3967090568449425,"{""UrgencyAgent"": ""STANDARD_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: 📋 MEDIUM: 5.5 days supply | QuantityAgent: 📊 Optimal: 1992 units (EOQ: 1528, Urgency: HIGH) | CostAgent: 💵 Cost-optimized: 948 units (Est. savings: $1772.94)",UrgencyAgent: CurrentStock: +1.12; StockPercentage: -0.88 | QuantityAgent: CurrentStock: +1.08; StockPercentage: -0.90 | CostAgent: CurrentStock: +1.10; StockPercentage: -0.78,3,HIGH
CONS-20251126124320,2025-11-26T12:43:20.955470,Coca Cola (2L),REORDER,CRITICAL,1657,0.4764233119101889,"{""UrgencyAgent"": ""URGENT_REORDER"", ""QuantityAgent"": ""OPTIMIZE_QUANTITY"", ""CostAgent"": ""COST_OPTIMIZE""}","UrgencyAgent: ⚠️ HIGH PRIORITY: 2.1 days remaining | QuantityAgent: 📊 Optimal: 2520 units (EOQ: 1678, Urgency: CRITICAL) | CostAgent: 💵 Cost-optimized: 1680 units (Est. savings: $799.61)",UrgencyAgent: CurrentStock: -0.90; StockPercentage: -0.88 | QuantityAgent: StockPercentage: -0.85; CurrentStock: -0.83 | CostAgent: StockPercentage: -0.89; CurrentStock: -0.89,3,HIGH
